"{""Light"":{""Led410Enable"":true;""Led470Enable"":true;""Led560Enable"":false;""Led410Value"":15.0;""Led470Value"":45.0;""Led560Value"":0.0};""Excitation"":{""mode"":1;""discontinuous"":true;""interval_time"":1200;""continuous_time"":120};""Channels"":[{""Name"":""CH1"";""ChanelColor"":""#00000000"";""Roi1"":""0;0;90;90"";""Roi2"":""0;0;90;90""}};{""Name"":""CH2"";""ChanelColor"":""#00000000"";""Roi1"":""0;0;90;90"";""Roi2"":""0;0;90;90""}}];""Fps"":10.0}",,,,,
TimeStamp,Events,CH1-410,CH1-470,CH2-410,CH2-470
12.2,,242.89650125454256,254.7155201758025,246.2417211162634,253.67752730967186
12.3,,241.2462409875304,255.04524694982507,245.00914085405734,251.47921683010188
12.4,,241.28445976871788,254.39201590438788,244.26095580729375,252.071989346831
12.5,,243.31645912317126,256.7665689100157,245.09216193993984,251.7540873001554
12.6,,241.61158415402255,254.1004603187736,244.7748066758645,251.86626401336264
12.7,,242.02907126643484,254.67634961583818,245.6307453923212,252.4965699004628
12.8,,242.2753768132566,255.0925391725044,245.15206989285528,252.35053905122774
12.9,,241.2374007139067,254.53478754702414,245.2354856328155,253.6394643426373
13.0,,242.0339883662899,254.6785391637124,245.33185089973753,252.04714393551347
13.1,,242.11598908622554,254.2154869628024,245.64838008470042,253.75326502193036
13.2,,242.16701243633585,257.10677428130055,245.29881141142033,252.72253681369705
13.3,,241.87131350053573,255.68178533335566,244.29829506819075,250.6593660243853
13.4,,242.61357715620937,255.17122612124984,245.0176165307936,253.89674909141524
13.5,,240.881242947606,253.89503331635098,244.29459056106674,251.93534768870205
13.6,,242.05069809296774,255.2816821873739,245.08183035528256,250.9594640430633
13.7,,242.48368862081702,256.1496179779129,245.45316150682274,252.2265538993565
13.8,,241.16524604620395,253.69668465993612,244.2140742602988,250.56214257327764
13.9,,242.71598845464223,255.43672580093465,245.4247572445365,251.79996790765844
14.0,,241.4851329856157,255.39361302299585,244.75372504750086,251.14592245794728
14.1,,241.58907122321466,257.06773841489274,245.38189052400423,252.46124224162546
14.2,,240.37820515715654,254.28201904339227,244.80408529688552,251.97662215959514
14.3,,241.7665265594833,255.11401376324787,245.35165624409686,252.97063671495155
14.4,,242.55611852643253,254.80622844703922,245.5457276694094,252.6290203431739
14.5,,242.6311797744604,256.44434963570023,245.92840081749048,253.00875110159058
14.6,,242.7461447408819,255.19663092279,246.3777622542622,254.5892391058894
14.7,,241.76669557184428,255.87811076633315,245.73539953174884,252.2504654008135
14.8,,241.54322449055337,254.71967251116027,243.894882680771,251.33114718923602
14.9,,242.4656393392913,255.19620706321786,245.9506037812377,253.8146225056797
15.0,,241.1378094598077,255.45608104164856,244.50048491441513,252.377472066009
15.1,,241.8364056841789,255.01244825674846,245.2716434423258,251.71532551214995
15.2,,240.7029645596692,253.50491635396972,243.8800194400738,250.5933223476648
15.3,,241.93306707072819,255.27064793812207,244.08646794959523,251.07019761577706
15.4,,241.62873822840328,256.7768860783177,245.0993030048661,252.69370580807941
15.5,,241.96704552871122,255.65181843117355,244.94509634793368,252.85199892855832
15.6,,241.16284995040488,254.65257719024447,245.17375808644766,252.11433046053702
15.7,,240.40894730430932,252.29979151159264,243.54763179043104,251.75701226112216
15.8,,242.05956766895721,256.75017194458815,244.90928973720398,252.44172845039964
15.9,,240.2154351225452,252.46057788425315,244.4535086792634,250.9379987159152
16.0,,240.5090385783459,253.91645526876616,243.89351949478973,251.66793915908036
16.1,,241.91438782725191,255.04260008628816,244.74913636706142,250.41631676903262
16.2,,240.85097218116152,254.15622277945133,244.37786404346042,251.31963819890782
16.3,,241.6185663615459,254.94378129565325,244.85804795193397,250.35232485755714
16.4,,242.22143597455846,254.37970021849418,245.77326855518865,252.91888880865176
16.5,,241.72282514948742,254.9038155007375,245.11454788693237,253.00133656039705
16.6,,241.35644500607745,253.86718253795516,244.63241684057752,252.2450652261512
16.7,,242.1988602441564,254.50021809565243,245.3652222736808,250.58851054467206
16.8,,240.80284604302625,253.91246326052655,243.71492872125742,251.00400562678638
16.9,,241.51790552430063,255.6577147768069,245.3651311462623,252.92459461785654
17.0,,241.63053868791067,255.17612377174743,244.6120766519701,252.30539376241663
17.1,,241.12203281612676,253.81017316524017,245.09850720679015,252.670410917653
17.2,,240.90056830790724,255.0087760213122,244.2294863248261,251.9182648871387
17.3,,240.51489615779406,255.24389127458798,244.0155871103904,249.95799771666842
17.4,,241.08325533742288,253.28130928522177,245.18869010045194,252.19092457580197
17.5,,241.74968782810612,253.91755113395385,244.93577710889082,251.48516598411996
17.6,,240.20315531886374,254.95611482227594,243.82201572704034,250.81800746113424
17.7,,241.4680900572877,254.28388599440677,244.72028889433616,251.96705950710776
17.8,,241.23527957076325,255.25944220123316,244.74704894311452,251.1257164570726
17.9,,241.37760595897825,254.10315045154942,244.18925028662701,250.84559469039306
18.0,,240.7692180353246,254.38636996069252,244.27592442000903,251.7769783073357
18.1,,240.69714868119723,254.56101242462933,244.50766909737152,251.11844778778143
18.2,,240.75331332785746,252.9662339962159,244.14710885781543,250.85503419081283
18.3,,240.3665917649932,254.6786028540011,243.85996465770592,250.96542634398895
18.4,,240.8501481741142,253.56225644465422,244.4390973605978,252.51449190677525
18.5,,241.123322003945,254.44701196479795,244.22662623766183,251.00996232148208
18.6,,240.91187913430844,253.8894966150016,244.2177458025044,250.02860717277528
18.7,,241.09785020935567,254.7727590662105,243.94566446056106,250.25050677114962
18.8,,240.14425002385124,253.9083890176806,243.45593142906415,250.61225237868334
18.9,,239.9831669045393,252.61181797328817,243.43083579184778,249.13502510923456
19.0,,240.56131592360748,254.85181562981018,244.27466635850772,250.6536598185483
19.1,,240.615314488948,253.72739667366392,243.68936758969951,250.05402370982839
19.2,,240.42887322948573,254.06861167295867,243.56429407860932,252.14736480497876
19.3,,240.1613484516646,254.02391370241605,244.360924204903,252.02718692563192
19.4,,240.6412192337821,253.6821821380947,243.56792178663568,249.9763822837812
19.5,,239.72241173630226,253.05044956227644,243.8204890327589,250.13146436055908
19.6,,240.08550338359862,254.12196041346903,243.98288394302594,250.04107700372325
19.7,,240.14815356700277,252.3428319255811,244.33633750035406,251.44305114792135
19.8,,239.80039304650393,252.9159921657232,243.1493592893455,250.14072385798573
19.9,,240.19191300002504,255.23590091350786,243.74473098852724,249.64783259567932
20.0,,240.46385079409566,253.31438113464372,243.47782616884265,250.78706925893644
20.1,,239.58431214199038,254.22905124249607,242.61107887777536,250.50820208111367
20.2,,239.78277284580324,254.12599555139172,242.86754023139844,250.31564204125416
20.3,,239.91971815933366,254.21876238470156,243.0485513194819,250.10433573833132
20.4,,239.39557032039156,253.537172013852,243.3655652753927,251.50290481170202
20.5,,240.37606806113143,253.6306417088407,243.478335698901,250.7761582157328
20.6,,240.15004524015916,253.74144478516752,242.89476035581646,250.1467653675763
20.7,,240.27029967676145,254.8915365757269,243.77302673956567,251.4069980517953
20.8,,240.5493058000927,252.68611298558855,243.87069976514212,249.79556525636048
20.9,,240.6814462717633,255.1654019446307,244.46485561806685,252.71178524617605
21.0,,240.2745885732532,253.40307776340185,244.50030058948735,251.67637238132104
21.1,,240.3188358108668,255.07961711011237,243.0325553756239,250.0185356344798
21.2,,240.54067005623804,255.25779771768654,243.7448766322188,251.34643345302584
21.3,,240.70307136742358,254.69367863044698,243.23951654884286,249.43869073133143
21.4,,241.12428572965266,255.32058251900884,243.66806308933855,250.04026059502624
21.5,,241.1474265151062,253.9859238436469,244.05229662565577,251.42489701970106
21.6,,241.55376628372878,255.5264559092264,245.17547730299253,252.6261994147954
21.7,,240.91928674733225,254.65379347366766,243.70592759411224,249.6942879950923
21.8,,240.55329831852129,254.61381417471148,244.27774680118776,251.18699785755467
21.9,,241.23682859388714,255.87321917027404,244.94037196378306,251.26601645091228
22.0,,239.60602411841967,252.92993794628273,242.77536936214037,249.4928726813801
22.1,,240.95602098735935,253.7715310033616,244.17549794117377,250.40043333794034
22.2,,239.73388004890657,253.04156851828657,243.5805910011015,251.22691688324076
22.3,,240.40405875481585,253.96523583711146,243.9134104955081,251.11504902154826
22.4,,241.34385914208752,254.38256863191384,244.3942449638641,250.62121661967123
22.5,,241.4354882554848,255.14205890373808,245.1370121549975,252.5031862498408
22.6,,240.9086512214753,254.6220436245705,244.36676066967254,251.39722650004504
22.7,,240.70543372423762,253.87758506187294,243.69067668894633,250.68595748514895
22.8,,239.2296213753844,253.69265091684844,243.00454006005677,248.90496453188956
22.9,,240.18661388613467,252.80005278411696,242.50489211890724,248.6434972000197
23.0,,240.84099442128223,254.79730667833525,244.07479263349012,250.89724578428084
23.1,,240.58171820389725,254.24282946162666,242.47651336914385,248.77684282967422
23.2,,239.74951236284548,252.79890618803626,243.3524803297646,250.01767845845794
23.3,,239.84321197215246,253.63007719836642,242.8728690014461,250.3266690794512
23.4,,240.27192018773388,251.86166961321766,242.90093803446868,250.4921873627561
23.5,,239.84760893242066,253.48704311891936,243.48332410126446,250.3979312996666
23.6,,239.26517069976612,253.01382475469546,242.8781035956467,249.61058357147667
23.7,,238.99484483436729,252.26931776795476,242.64963688546916,248.23329632047628
23.8,,239.59932090759844,252.91766700589773,243.1603834593788,250.11485394561856
23.9,,239.9541632445364,252.52472269152867,243.93645359325782,250.58115232098018
24.0,,238.60124518390626,250.9501840929594,242.32903103271295,249.03067049696205
24.1,,239.36951169393632,251.75993036922415,242.69116882264183,250.1876754758731
24.2,,240.17419140482426,253.3057122961502,244.31200662614643,250.29108861422372
24.3,,240.1750340152567,252.14726149068423,242.6376321243987,250.19889255095717
24.4,,238.9469219736202,251.65603855388477,242.17211569264896,248.38152682631207
24.5,,239.90333732398508,253.96388292457394,243.4981061959397,249.3711089895406
24.6,,238.49317215287968,251.50472490254612,242.32155281455846,248.6154571159683
24.7,,238.90957365805286,251.14889272346386,242.34214587701848,248.48611717714425
24.8,,240.147789686947,254.5049428846224,243.3271105130016,250.2576315546492
24.9,,239.15945516989515,251.9530534069096,242.77913202111657,251.2234617434775
25.0,,239.14254083483334,251.64985115294434,242.94039673388752,251.27509668008463
25.1,,238.5030026627367,251.03815185919768,241.98076759904825,248.7527926193124
25.2,,239.18261927096026,253.36890950783652,241.72924640033955,248.5891306501293
25.3,,239.44009560856742,252.77917336528043,243.18353700917396,251.21967117831284
25.4,,238.85424302587109,252.09613204925728,242.7398341747191,250.53681331928328
25.5,,239.34109850024635,253.13876114790838,243.15638868892805,249.51520248092746
25.6,,240.666324158561,253.92442209073107,243.4714181346303,250.91539759372327
25.7,,239.79466489518381,253.2793271897008,242.1385757628412,249.40964254421056
25.8,,239.4113786581386,252.03339217767956,242.44386283173182,250.3534286129784
25.9,,238.95536603588994,252.56356809341509,242.88736002841878,251.96211715178347
26.0,,238.6703916079947,251.1873145924706,242.109470697552,249.03324781516912
26.1,,239.10714215882254,252.49602114042955,242.2024807574473,249.814263317186
26.2,,239.78072910628745,251.76297474162553,242.97513486927218,250.06514300556125
26.3,,239.31276024726606,252.8130149771081,242.55101789727144,249.7407244546919
26.4,,240.6324103186632,254.85419237890395,243.52951880137687,249.91438292956602
26.5,,239.9547518037547,253.61839682422624,243.16892431334108,249.95565097522731
26.6,,240.18714325811968,253.4731124838695,242.74858616915552,250.18593273905185
26.7,,240.09107588674735,253.38118986558214,243.77585982223792,250.1453464005869
26.8,,239.03416961003802,252.1382415146302,241.93333396735505,249.27156105276813
26.9,,240.04921781879312,251.44881367989262,243.56700345382282,250.83189351086855
27.0,,240.02486633911715,254.0852822856879,243.41630581077413,250.2972368570624
27.1,,240.2572802821663,253.9856284770592,243.26660066364508,251.92869816264255
27.2,,239.60275435543616,252.16425755828206,242.82396813107226,250.63689781201953
27.3,,240.53791640655555,253.80523614874156,243.1246961451648,250.79154604826005
27.4,,238.80907157289712,253.0969225617999,243.11615132677613,251.018714600699
27.5,,240.30665912885416,252.64351908574656,243.06580553847857,250.20970086248124
27.6,,238.88685417030288,252.22724559506543,242.79606082304363,249.54242429702146
27.7,,239.21205331072287,253.01962949835354,242.19791279421952,249.70702464396118
27.8,,238.82039766502413,251.54422241320012,241.94459622290086,249.24569523630902
27.9,,239.22782691779992,253.00750214754004,243.0741755559785,250.7265487610433
28.0,,238.44306471234606,251.0530688836954,243.22583042286715,250.42331362122587
28.1,,238.82103782785413,253.0850772835939,242.94007426133604,249.81628331076618
28.2,,239.42691671940227,252.44190893713318,244.48899674207902,251.1729999367631
28.3,,239.9688849353169,252.61716749202085,242.76720693108769,248.8880951227536
28.4,,239.6046219515648,253.17978645971382,243.1489528637458,249.27042671723842
28.5,,238.90759119858413,250.80430857158416,242.1478064829905,250.17341058081527
28.6,,238.43668216700416,251.6165547034296,241.84955264725653,248.9310368377681
28.7,,240.23392900939848,253.41563254946303,243.09176082955958,250.35130294579622
28.8,,239.56010827433425,254.48483935396317,243.8467103843446,250.33216609124435
28.9,,239.69241226308245,253.50833807914327,242.5204454402281,249.0925407242586
29.0,,240.3971267377282,254.62357159523654,243.26007943544013,250.687267940194
29.1,,239.63740073628767,252.36275452731732,243.15370490841593,250.33557839504326
29.2,,238.66458066334044,251.08441203452708,241.49752171111146,249.69711473353112
29.3,,239.24346123714508,251.36223904729655,242.8526103774625,248.10435448427447
29.4,,238.7336203316715,252.6150231034105,242.58350708566843,249.72660711849247
29.5,,239.58435343349137,252.13570583063296,242.56368272911556,249.85900614536064
29.6,,239.16058220792956,251.44297454347364,243.60117476751563,250.22418677846218
29.7,,239.59328800235568,253.7629113721345,241.82781083441873,249.35775703916846
29.8,,239.6180845390287,253.71302093382656,242.70400260219412,249.43926911773525
29.9,,239.34432373392664,252.3197222059392,243.15277552483437,250.2050293235828
30.0,,239.6176164997373,252.65315982846627,242.65652911637693,251.09530839840627
30.1,,239.4904214779516,252.69472339386468,241.96610798705063,248.12374586528392
30.2,,239.28484918167007,251.96835327875303,242.55821295537507,249.96202428540383
30.3,,239.47558724570234,252.04366352999088,242.70987681437126,249.31387981938929
30.4,,238.88895701694383,252.34895939801535,243.17670404918732,249.22133710461307
30.5,,239.07209906657133,252.3969683438068,243.18697368015538,250.5531795882851
30.6,,239.293770792672,251.91835472553407,242.3381979958253,247.503637242628
30.7,,239.34395975406068,253.44493762797512,243.02031492193242,250.33726478236267
30.8,,239.81046659122117,254.7765909499442,241.45528470496723,247.25986363963787
30.9,,238.96354365921283,251.52778962962444,241.77510213838687,248.69198800871538
31.0,,239.06642650295956,252.17461834784112,242.32627705090192,248.72193213792582
31.1,,238.49079573852623,250.0601859992787,241.90303928923177,249.5951536581336
31.2,,239.78000168828314,253.93794499121753,242.29981180479646,249.39297091299312
31.3,,238.32103460407507,250.52621433822844,242.24949309792225,249.54191067593734
31.4,,239.68991812851215,253.0000458723839,242.39995224110658,248.25602963440818
31.5,,238.61328895574144,252.406483604357,241.54783606044668,249.48213002933682
31.6,,239.0475416390511,253.00138385833043,242.7428907273542,249.1644888377509
31.7,,239.1161922724706,251.4734454008725,241.84592302248464,249.88211436703423
31.8,,238.15920800424396,250.85665020136773,242.67101235243567,248.87217311211248
31.9,,237.82798386513903,250.9154526537858,241.28565817681456,249.1736968974063
32.0,,239.03586170818843,251.03649170379484,241.80745351968588,249.49925986077062
32.1,,239.61788185689898,252.37196016329688,242.38883326270036,250.28755352800823
32.2,,238.96825828657038,252.72913716896204,242.30780194464742,248.51095026348185
32.3,,239.08010473998485,253.18594569520167,241.57254621525047,248.26378935774713
32.4,,237.73871239155983,250.01078250568222,240.3110413619822,247.34448612449265
32.5,,237.66023512015917,250.2264316344298,241.66678212445612,249.20881605537778
32.6,,238.57446169244278,251.2645110358584,242.70617263754036,251.2502618116167
32.7,,239.3467010203938,253.6790674005909,242.38424256452004,249.24888454278002
32.8,,238.27475848647904,251.07307622346244,242.566332330617,263.4338532854522
32.9,,239.07154149225033,252.4597582993572,242.48219927573746,267.522401011777
33.0,,239.35107119773974,253.5509674619444,242.62141022456825,269.6424761826429
33.1,,239.92981386737642,253.77334313344292,242.99839166377353,267.9306927548898
33.2,,239.19597302941253,253.0612319322838,243.46112539906915,267.2026028854321
33.3,,238.53359151494178,252.81486612105786,241.6880177380864,265.3363759862318
33.4,,239.78193518816505,251.70270323940355,243.4251002246,265.04864948105785
33.5,,239.32083118635688,252.8944876851787,242.28140101749847,264.4544018787939
33.6,,240.0580646758508,253.52617559534193,243.49858253776267,263.17059330575375
33.7,,239.40125454741957,252.19539782485873,244.14467268273958,261.09198519510016
33.8,,240.60922177118977,254.73495120095882,243.39394522702997,260.729667698089
33.9,,230.1776768108213,244.4725057920951,233.54881827186247,249.00586749016088
34.0,,223.9259612184255,236.76601422751818,227.2920569850995,250.65847954555227
34.1,,218.7037580229482,230.81837133536007,222.9466471068424,247.8304545152808
34.2,,217.39008555103325,228.4671792591883,220.7623326610345,245.4619132541264
34.3,,215.70144573196598,230.63090854219809,219.01120328570116,241.70893788606725
34.4,,214.7845499981229,227.64036632081337,217.62052469282392,240.77540412522808
34.5,,215.1330002165672,228.68585108208703,218.67168815626184,239.377053966793
34.6,,214.05261967621735,227.40439005103687,218.38347599169904,240.4498349735915
34.7,,215.64423223444092,230.19884729979057,218.37138645095968,238.89904837496476
34.8,,216.38463852540764,228.55553749661266,219.83442792892976,237.10294395959167
34.9,,217.29370326595665,230.4252953698261,220.27397539803215,237.9823148629952
35.0,,217.48612381976054,230.13968362447054,220.17928241618478,236.67171533037774
35.1,,217.7167265001773,230.65325376667792,221.32737164066026,237.84233009039525
35.2,,219.21711344363584,231.6484287532879,222.67334418049614,237.87570165320827
35.3,,218.4168874085299,230.886275925624,222.24089432943651,237.0011433830728
35.4,,220.08210468039988,233.56753059446783,223.47990288868098,236.56357421396277
35.5,,220.7802053344939,234.2171366585076,224.23059109774582,236.48862108291576
35.6,,222.13419568462487,234.48545682520833,224.90304226720457,236.33154998133026
35.7,,222.37004624345323,235.54516970151457,225.97661202134097,239.07887921473778
35.8,,224.83605165405734,237.30363672979058,228.17404288247127,240.45548134307924
35.9,,223.37344311861304,237.27209186698974,228.68338740060486,240.65668530741698
36.0,,224.9728472682823,238.93366384704902,227.108764025759,238.19671704646603
36.1,,224.39559235667082,238.62945465651677,228.5193098045722,239.51212958275318
