"{""Light"":{""Led410Enable"":true;""Led470Enable"":true;""Led560Enable"":false;""Led410Value"":15.0;""Led470Value"":45.0;""Led560Value"":0.0};""Excitation"":{""mode"":1;""discontinuous"":true;""interval_time"":1200;""continuous_time"":120};""Channels"":[{""Name"":""CH1"";""ChanelColor"":""#00000000"";""Roi1"":""0;0;90;90"";""Roi2"":""0;0;90;90""}};{""Name"":""CH2"";""ChanelColor"":""#00000000"";""Roi1"":""0;0;90;90"";""Roi2"":""0;0;90;90""}}];""Fps"":10.0}",,,,,
TimeStamp,Events,CH1-410,CH1-470,CH2-410,CH2-470
17.6,,240.31066761550508,267.91101311110714,243.24748458193892,262.0665655104367
17.7,,240.0871023726477,268.2406402960603,244.0984818360271,262.9778793778834
17.8,,241.5407894264393,268.3519054093721,244.83321769046572,263.1032327817946
17.9,,240.49938295825598,266.86417489606305,243.2304143254367,260.0372820972012
18.0,,241.37219644701275,265.93814011353066,244.38303637640186,259.560234335156
18.1,,241.47411777232966,265.92257082364654,244.6699770462021,260.5020130619381
18.2,,240.61840718747908,263.620302506479,244.62362753994944,259.94856491328073
18.3,,241.01536988284738,265.95195654552253,244.00704774881783,260.2123577424591
18.4,,239.6762438051962,261.22613372580315,243.35271735176295,257.42636391752995
18.5,,240.28980309916741,262.22238302506537,243.5431587829784,258.11668945170953
18.6,,239.67001962956712,259.7196492716916,243.32964100258556,256.0358786882614
18.7,,240.8216884473097,262.1944953010153,243.89681992774172,257.9755539805191
18.8,,239.9012421873746,266.93059357991206,244.96943550727207,258.76846814843657
18.9,,239.89342209705873,267.25947383109803,243.4315941669843,255.98613359832862
19.0,,239.7867421939581,268.2783458432429,243.1571990247873,256.4733495944938
19.1,,240.0260750495176,267.19072758162457,243.0997511735946,254.77914094510777
19.2,,240.64477533172817,266.9330895973829,243.82331407819296,256.1332252409484
19.3,,240.6534047750032,267.41835500456534,243.44803558375864,254.98977588855806
19.4,,240.21882968167367,265.1301344523681,244.35136282703755,256.1655178889729
19.5,,239.91046804228066,265.34358643526156,243.30084610593264,254.60644632808916
19.6,,240.57773925453526,264.50642444129227,243.4494938540526,254.3527722355178
19.7,,240.08929622910824,263.70759703901075,243.15329688035507,255.2529336616779
19.8,,240.18670578877766,262.06737555243154,243.4536881706502,255.05411798477377
19.9,,239.59160941233824,261.84619435900237,243.8524755257384,266.47890930044724
20.0,,240.90512383491821,263.4991605526888,244.19601929197253,269.11540148981805
20.1,,240.21493675719603,261.3255969839218,243.91838462275118,269.5823665596553
20.2,,240.3781603261279,259.9385513762659,245.1698804520404,269.3725554920438
20.3,,241.36660782734106,261.8251696764141,244.17140807024828,267.7075167962244
20.4,,240.58294128886808,259.9456388378901,244.12405241891435,267.90246527359113
20.5,,240.31383593122428,259.66616552380754,243.93078180536273,265.3285827626841
20.6,,240.52251272619918,259.4321191241742,244.60856479193828,264.33507951644833
20.7,,241.28479911936034,259.7475141288681,244.39202891653764,263.8695530381737
20.8,,241.15795744454724,259.7624148375926,244.28917871369072,262.9804230786415
20.9,,239.35425119350194,257.4340816202858,243.29784758803729,260.9224193046345
21.0,,240.07243325586248,258.77710473647494,243.16555990863432,260.7943996212178
21.1,,241.33785487450865,258.7053026659134,244.95147050056144,262.2559093217177
21.2,,241.39445178857437,259.46892922017025,245.27518850296292,261.12739729294884
21.3,,240.3538159927038,257.7184553098058,244.70491194071332,260.89144594674764
21.4,,240.54818459699342,258.4126536960626,243.1591275478423,258.84294178419805
21.5,,240.92627820824328,258.68927103017967,243.56154267593547,260.03404616993294
21.6,,240.00277243627062,257.95481297988084,244.03311174222912,258.0674815030337
21.7,,240.47817544018085,258.80748050443947,244.22497830429776,258.7104979132278
21.8,,241.52571146283552,258.02978899132654,244.64738624429052,258.6515304681537
21.9,,239.9480128278558,255.48690842063064,243.9853111142079,257.4792787588556
22.0,,239.55214838646515,257.6902093868402,243.29080363232856,257.7104167535465
22.1,,241.7852239818186,258.9874052845942,244.54440804395446,257.0502974663546
22.2,,240.69251408254735,256.2855972363319,244.59232752269028,257.48190302466656
22.3,,239.97746151485208,256.44461486017394,242.89189793807301,262.23241967891227
22.4,,240.95173047920647,256.77538319216677,243.9838896665235,266.3726995256899
22.5,,240.37357383602608,257.7923337128775,244.22832542479657,265.900426879769
22.6,,240.52004949780905,256.7084020936874,243.60339235150443,263.375471025134
22.7,,240.18112998219866,257.3096403643304,243.36086845701257,264.1557200763093
22.8,,240.7841085458961,257.432410861542,244.07235881371446,263.5854733063578
22.9,,240.06238317537787,255.6744776407593,242.88774846458736,261.58887963653046
23.0,,240.42010120275825,256.5746035063242,244.02306222604815,261.23911917171097
23.1,,240.462632450047,257.74228194194865,243.21723315177317,261.47034081939853
23.2,,240.87049394457728,257.42708193768595,243.35825708706753,260.57945989630747
23.3,,239.70127091962098,254.85920480005478,243.21179844639437,258.1456212006476
23.4,,239.40130475125906,256.97353353750395,243.178599759866,259.39075066517285
23.5,,239.54769745263505,255.74102341597325,243.30956250321591,259.1122152173531
23.6,,240.06640699754777,254.8264323664858,243.59926502710914,258.9546806883544
23.7,,240.64818723938347,257.48838748001214,243.15455405348072,257.0959915910225
23.8,,239.61514086887837,254.85307799657647,241.95719178219323,255.3182339935762
23.9,,240.37279135255693,254.91365357619185,243.5754730744088,258.0875553916417
24.0,,238.9817639285819,254.4953317161595,242.25799327353658,255.21429468269412
24.1,,240.296451562821,255.34891283189552,243.49157334211893,269.01027077740815
24.2,,240.8368824562394,258.1090918474499,244.52756551257224,271.64160098514435
24.3,,239.9012183710669,255.9039554940627,243.90204142149912,273.0247477864467
24.4,,240.94599495834112,256.6655403556846,243.61556418233283,272.5698507019899
24.5,,239.8620940233788,255.1509243585651,243.57391915311976,271.29673082889997
24.6,,239.14493847388172,254.46652510760353,243.11451090654313,268.217352222883
24.7,,240.11474877601015,257.3904882101193,244.18829612284662,270.04692339039315
24.8,,240.23935974917677,255.88398461029186,243.7948358813571,267.37018343355527
24.9,,239.71421171246072,256.3833155280535,244.05907919309118,265.8716915571088
25.0,,238.6952432237117,253.2904389948373,242.46648119698713,264.2407835599626
25.1,,240.0345263217784,255.47892309965266,243.0953240331909,264.3840670630971
25.2,,239.81082513517194,254.4493069995643,243.50340838821612,262.79143086578296
25.3,,240.39753849537885,255.20176673050062,243.93835380668972,261.6911744500872
25.4,,240.18501952067962,255.87536703858476,242.71129346346447,261.1639091238164
25.5,,240.76534679013307,258.67352550811376,244.26043129642352,262.13703719641916
25.6,,240.12889218236037,256.65270307349414,243.16389395122644,260.4340774960227
25.7,,241.14794520080005,256.7410442448957,244.11534539466408,260.96101334922275
25.8,,239.8989714138927,256.97614696802344,243.84762841566987,260.7746879353216
25.9,,239.85502167572446,256.1297105591184,243.99136233199738,258.0693181264739
26.0,,240.16278126096338,256.511913627052,243.76536940384568,258.8545237697579
26.1,,240.44892058813375,256.4487268145676,243.87720711990625,259.22267189332854
26.2,,240.47806578716268,257.9077916749812,244.4481056237631,259.8096916274764
26.3,,239.6509642969843,253.86864574174987,243.6980775400987,256.94750819959637
26.4,,241.98435905586604,257.2266971869871,245.15563152779634,257.296498210885
26.5,,240.19889055425008,255.75342895786,243.5204837729852,256.78124784660685
26.6,,240.85748207857938,256.63882848077753,243.21661020723673,255.50073563884482
26.7,,241.38155457838585,256.1122051397449,243.88659077948085,256.81149947207615
26.8,,241.15901619126373,255.15382572101123,244.1757502523096,257.6942766229277
26.9,,241.58719318686704,257.99031306804994,244.83756792892356,256.55573257717464
27.0,,241.63447335587887,258.0666893643466,244.75690921947685,256.1579793965195
27.1,,241.1737362884879,256.0858607120939,244.6825029490185,255.2107049361702
27.2,,240.6349127090355,256.0187747784802,244.44168706532614,255.54010369479852
27.3,,240.93669728709898,254.98440677487383,244.15231299150028,256.2163998641367
27.4,,241.6589345887363,262.48022161708275,245.23231224894738,255.54383295253868
27.5,,242.08083846632857,265.1341407546612,245.88600799124205,257.082836704558
27.6,,241.12818586904143,264.89521543526286,243.93040009486862,255.05980093780445
27.7,,241.707626007967,264.7424234023918,245.21573020917907,255.34287596937926
27.8,,241.29705913598215,264.6159662534231,245.6943264836345,257.70285713025
27.9,,241.9532549908474,265.0667679728189,245.17511215946627,254.65017668375057
28.0,,241.90205186920832,263.65214500748897,244.06486113258734,254.75761305934998
28.1,,241.07243426892745,262.65231273631775,245.7651567256076,256.32524827341337
28.2,,240.37857501780078,260.06224045203453,244.28239989328682,255.0987689946374
28.3,,240.99195254697688,260.91776693251245,244.63426387342815,256.0143129811829
28.4,,241.60315030472955,262.5324926601946,245.24166705085696,258.0188590803292
28.5,,239.81253579135384,258.8643902188868,244.21365379546492,255.29816900429586
28.6,,240.43899426796838,259.57505340597714,244.86608331341446,254.85337295788958
28.7,,241.40358860285303,260.20659223816205,244.80633138307203,254.3565591070764
28.8,,241.6713281247367,260.3682258393772,244.94259953235425,256.1309874522889
28.9,,242.41994641198679,260.9957597445255,245.56145612636448,256.38173170192385
29.0,,241.28675779328321,258.671072142725,244.98940907886464,254.0176479723923
29.1,,241.52425742355496,260.3930736800781,244.34172372613335,252.73220815945797
29.2,,239.97649048035402,258.8457185784587,244.16835970080018,253.9700540170244
29.3,,241.91464115651743,259.5077447398959,244.98587088000875,253.69252857914594
29.4,,241.10327097234438,258.9062206376469,244.03509247590077,255.61179246089597
29.5,,240.68414534669043,258.15818189438903,244.06333777450013,256.4154211121688
29.6,,241.1483689884911,258.90723435460825,243.76611283545634,254.03708947903007
29.7,,242.185755589985,259.17080834777437,244.5495313652854,254.96214602019026
29.8,,240.19207873552818,258.9417530048013,244.88768505987764,255.0779022892411
29.9,,240.70455581520213,258.49936825220135,243.66746916474844,254.1955964064024
30.0,,240.3577571905926,256.7414697201676,243.23610300878548,251.667211500627
30.1,,239.994070945589,255.71153752440682,243.5246469433893,254.22494972449135
30.2,,241.11643819902616,258.8581172702002,244.04378293641957,254.4958864297552
30.3,,240.55094634065287,256.7834390330295,243.04862260016006,252.4433517577759
30.4,,239.99666512101368,255.30115985098433,243.08207673932338,253.6935619945156
30.5,,240.17648935259598,257.56239517475564,243.74292356663338,253.69833046753683
30.6,,241.40327505849535,256.69701650103735,244.52919125332173,254.26273465171747
30.7,,240.7667977639575,256.72590542458727,243.52835581042962,253.4407778248639
30.8,,240.28562755106518,255.66036762977197,243.67886657685926,253.4688190436207
30.9,,240.64099726270882,256.82754805134755,244.71162649933652,253.64849176398832
31.0,,240.23610242129826,256.69156582195757,244.2244035702549,253.65220047172372
31.1,,240.94556825880636,256.91284886021634,245.07626803422883,254.72421463915737
31.2,,241.2136449319937,256.64998625243214,244.89195377524507,253.6245920378046
31.3,,241.0706700741208,257.2957019257277,244.39911583938343,253.2404555143818
31.4,,239.74092428603583,256.3761438822148,243.7045645490262,254.01172353077305
31.5,,240.69676524440604,257.661747210755,243.8294353923185,253.7917820890443
31.6,,240.35443479663093,256.46801173121344,243.80517448678137,253.24588013239486
31.7,,241.62943080420902,256.09359531752403,244.27904968486462,253.42811197756305
31.8,,240.44959793109666,256.9119699853311,244.80816118799703,257.0097444202308
31.9,,241.75668763670737,258.02045191077383,244.60430681537366,254.84534480627732
32.0,,240.74727416658433,256.65392709069016,245.31399863887864,256.5880331874308
32.1,,241.47848392230256,256.7032181684612,244.94641599317995,254.54228147158415
32.2,,241.2935602588568,256.7889542120758,243.82539617191688,253.43316865917407
32.3,,242.2935122281851,258.9636572046721,245.2533552103299,255.0988940402128
32.4,,242.21469129059878,258.3824589658685,245.63285318073278,254.96191474628148
32.5,,241.36649731783217,256.8662550763654,245.38765259516296,255.26449225632254
32.6,,241.81193457333524,256.64962101819543,244.98886935843143,254.26022184510816
32.7,,242.48707411223737,259.07798162863213,245.54051683037991,254.53769320918985
32.8,,241.92440276749934,256.8865953226748,245.33595481891436,254.51863102632223
32.9,,240.95885191923833,257.5839351954853,244.5362008558305,253.87209396886618
33.0,,241.89794345144045,257.3053162770761,245.45300471619768,254.6585897295948
33.1,,240.8534201826467,256.2234459364035,245.06252762527595,254.60111615141489
33.2,,243.19385314875578,259.557097999909,245.8761838555093,256.5110989230694
33.3,,242.31660295261457,257.94150129992784,246.0687374974427,256.32269729105934
33.4,,242.53302196311645,257.9183730286634,245.97012677357085,256.4797617233226
33.5,,242.29662962792946,258.70277871195646,245.4847322609461,254.6943953387361
33.6,,241.64392048417426,257.05856047559865,244.23353165895463,254.65480821757828
33.7,,240.85810551926485,254.8583689124947,244.85009273027595,256.0961514282471
33.8,,242.08878781190126,258.4075293626748,245.62358441218558,255.4426810765375
33.9,,242.25422300894132,258.11480760366607,246.33030902442135,257.15807958283335
34.0,,241.64484667168182,256.55418844819474,245.3272066816628,255.1312632103665
34.1,,242.6785216633813,257.4909056895733,245.59934980176558,254.2049203335609
34.2,,242.3612500265818,256.9864751023875,245.50404324596556,255.6920282435882
34.3,,241.66009769082441,257.2591489601479,245.2714989531314,254.9745428603389
34.4,,242.96446591063355,258.90823579556934,245.22679054253865,254.89943820742346
34.5,,241.4686547022745,258.30994895767043,245.4278857012505,255.0373670591204
34.6,,241.99087100736935,258.4518362747461,245.13633021968505,254.17450659820216
34.7,,241.8813500373691,259.495150328034,246.0718922333061,255.54297558126615
34.8,,242.74627804151245,257.77604916297815,245.56176074751608,255.1515087463256
34.9,,241.1597101381445,257.30311987827207,244.65620665981064,255.77311898825576
35.0,,242.65717807116212,259.19964665408287,246.88263767387812,254.98599672481896
35.1,,242.0469239256335,257.12955766799644,245.9543676025497,254.9935080807255
35.2,,241.77736501193212,257.49898821013227,244.20087342760277,254.2943154685949
35.3,,242.03360819562957,258.08309715643554,244.73414149381438,255.10473875123043
35.4,,242.36427282847873,258.18883429277236,245.98335983288376,256.52898900787085
35.5,,241.32151925316444,255.05200539018355,245.22807014839054,254.97231332629224
35.6,,242.17415931750975,257.9862156845217,245.80385230810222,255.55249826730213
35.7,,242.37268215223438,256.63413375643864,245.38664611803912,253.55857024695464
35.8,,241.888815884304,257.1334537204187,246.26561528879452,255.13156052117697
35.9,,242.22786541959442,258.1857254374062,246.7156535111813,257.4241148456805
36.0,,242.32410455586026,257.52564512376586,245.62778309173015,255.43167747287387
36.1,,243.78490093097497,260.36976945011594,247.25285450320118,257.2218805693935
36.2,,241.41011717702185,256.84480525783505,245.34197044980974,255.41111066682964
